word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
laundry;7;1;39;14;39;7
careless;8;1;37;16;37;8
driving;7;1;40;14;40;7
results;7;1;34;14;34;7
fine;4;3;18;8;54;12
microscopes;11;1;56;22;56;11
look;4;2;22;8;44;8
coupon;6;1;32;12;32;6
free;4;1;17;8;17;4
sample;6;1;31;12;31;6
moderation;10;1;44;20;44;10
really;6;1;31;12;31;6
enjoy;5;2;27;10;54;10
political;9;1;46;18;46;9
parties;7;1;32;14;32;7
sticker;7;1;35;14;35;7
validated;9;1;45;18;45;9
raged;5;1;25;10;25;5
entire;6;2;23;12;46;12
month;5;3;22;10;66;15
precautions;11;1;53;22;53;11
witnesses;9;1;40;18;40;9
labour;6;1;34;12;34;6
unions;6;1;29;12;29;6
how;3;1;16;6;16;3
organize;8;1;41;16;41;8
blow;4;1;25;8;25;4
horn;4;1;18;8;18;4
correction;10;1;45;20;45;10
published;9;1;52;18;52;9
baroque;7;1;40;14;40;7
classical;9;1;47;18;47;9
proprietor;10;1;48;20;48;10
unavailable;11;1;59;22;59;11
discreet;8;1;36;16;36;8
lavatory;8;1;41;16;41;8
suburbs;7;1;45;14;45;7
everywhere;10;1;49;20;49;10
shivering;9;1;47;18;47;9
dolphins;8;1;42;16;42;8
leap;4;1;20;8;20;4
try;3;2;15;6;30;6
maternity;9;1;40;18;40;9
ventilation;11;1;49;22;49;11
dinosaurs;9;1;45;18;45;9
been;4;1;18;8;18;4
extinct;7;1;32;14;32;7
ages;4;1;19;8;19;4
inefficient;11;1;50;22;50;11
heat;4;1;15;8;15;4
bus;3;2;20;6;40;6
crowded;7;1;37;14;37;7
injustice;9;1;47;18;47;9
committed;9;1;42;18;42;9
coronation;10;1;43;20;43;10
exciting;8;1;41;16;41;8
syllabus;8;1;48;16;48;8
course;6;1;30;12;30;6
rectangular;11;1;54;22;54;11
sides;5;1;24;10;24;5
prescription;12;1;59;24;59;12
require;7;1;37;14;37;7
note;4;1;14;8;14;4
insulation;10;1;47;20;47;10
working;7;1;40;14;40;7
finer;5;1;23;10;23;5
discovering;11;1;58;22;58;11
treasure;8;1;35;16;35;8
expectancy;10;1;51;20;51;10
increased;9;1;41;18;41;9
top;3;1;14;6;14;3
waves;5;1;27;10;27;5
swamp;5;1;29;10;29;5
treasurer;9;1;40;18;40;9
balance;7;1;35;14;35;7
completely;10;1;51;20;51;10
sold;4;1;21;8;21;4
location;8;1;36;16;36;8
chancellor;10;1;49;20;49;10
scene;5;1;21;10;21;5
shrine;6;1;27;12;27;6
fans;4;1;19;8;19;4
tumor;5;1;25;10;25;5
ok;2;1;12;4;12;2
provided;8;1;44;16;44;8
benign;6;1;31;12;31;6
bath;4;1;20;8;20;4
rent;4;1;15;8;15;4
paid;4;1;22;8;22;4
beginning;9;1;47;18;47;9
murder;6;1;32;12;32;6
prison;6;1;30;12;30;6
sentence;8;1;31;16;31;8
higher;6;1;30;12;30;6
cancer;6;1;28;12;28;6
quit;4;1;24;8;24;4
while;5;1;26;10;26;5
ahead;5;1;22;10;22;5
knee;4;1;18;8;18;4
thigh;5;1;25;10;25;5
safe;4;1;18;8;18;4
streets;7;1;27;14;27;7
evening;7;1;34;14;34;7
luckily;7;1;45;14;45;7
wallet;6;1;29;12;29;6
found;5;2;27;10;54;10
hour;4;1;21;8;21;4
allotted;8;1;35;16;35;8
raise;5;1;22;10;22;5
jobs;4;1;26;8;26;4
those;5;1;20;10;20;5
education;9;1;42;18;42;9
trains;6;1;26;12;26;6
sit;3;1;13;6;13;3
front;5;1;22;10;22;5
prefer;6;1;29;12;29;6
seat;4;1;15;8;15;4
restaurant;10;1;43;20;43;10
canada;6;1;28;12;28;6
provinces;9;1;47;18;47;9
elevator;8;1;36;16;36;8
door;4;1;19;8;19;4
appears;7;1;35;14;35;7
raindrops;9;1;45;18;45;9
falling;7;1;38;14;38;7
excellent;9;1;42;18;42;9
each;4;1;18;8;18;4
step;4;1;18;8;18;4
forward;7;1;37;14;37;7
speeding;8;1;40;16;40;8
bullet;6;1;33;12;33;6
wishful;7;1;41;14;41;7
thinking;8;1;41;16;41;8
style;5;1;24;10;24;5
arguing;7;1;39;14;39;7
boss;4;1;22;8;22;4
futile;6;1;30;12;30;6
taking;6;1;31;12;31;6
train;5;1;21;10;21;5
usually;7;1;42;14;42;7
goes;4;1;19;8;19;4
down;4;1;21;8;21;4
persistent;10;1;43;20;43;10
presidents;10;1;46;20;46;10
stock;5;1;26;10;26;5
dipped;6;1;34;12;34;6
why;3;1;19;6;19;3
nasty;5;1;23;10;23;5
cut;3;1;16;6;16;3
when;4;2;19;8;38;8
oil;3;1;15;6;15;3
runs;4;1;21;8;21;4
learn;5;2;22;10;44;10
insurance;9;1;43;18;43;9
drivers;7;1;37;14;37;7
conferences;11;1;49;22;49;11
fun;3;1;17;6;17;3
nervous;7;1;36;14;36;7
speak;5;1;27;10;27;5
pumping;7;1;43;14;43;7
helps;5;1;26;10;26;5
roads;5;1;24;10;24;5
slippery;8;1;45;16;45;8
challenged;10;1;50;20;50;10
apartments;10;1;44;20;44;10
find;4;2;21;8;42;8
nearby;6;1;31;12;31;6
spot;4;1;19;8;19;4
powder;6;1;32;12;32;6
handled;7;1;34;14;34;7
ordered;7;1;32;14;32;7
rattle;6;1;24;12;24;6
snake;5;1;24;10;24;5
poisonous;9;1;45;18;45;9
weeping;7;1;36;14;36;7
willows;7;1;40;14;40;7
near;4;1;16;8;16;4
believe;7;1;36;14;36;7
ate;3;1;10;6;10;3
whole;5;1;25;10;25;5
biggest;7;1;38;14;38;7
hamburger;9;1;50;18;50;9
ever;4;1;19;8;19;4
seen;4;1;15;8;15;4
gamblers;8;1;44;16;44;8
eventually;10;1;51;20;51;10
shirts;6;1;28;12;28;6
irregular;9;1;47;18;47;9
verbs;5;1;29;10;29;5
might;5;1;26;10;26;5
comment;7;1;32;14;32;7
offensive;9;1;44;18;44;9
tell;4;1;18;8;18;4
lie;3;4;14;6;56;12
nose;4;2;16;8;32;8
grow;4;1;23;8;23;4
enlarged;8;1;38;16;38;8
suggests;8;1;42;16;42;8
liar;4;1;20;8;20;4
detector;8;1;33;16;33;8
tests;5;1;19;10;19;5
court;5;2;25;10;50;10
judges;6;1;37;12;37;6
honest;6;1;24;12;24;6
idiot;5;1;23;10;23;5
seems;5;1;22;10;22;5
doors;5;2;24;10;48;10
locked;6;2;33;12;66;12
dormitory;9;1;45;18;45;9
night;5;1;24;10;24;5
capitalist;10;1;48;20;48;10
pig;3;1;19;6;19;3
motivational;12;1;56;24;56;12
seminars;8;1;37;16;37;8
sick;4;1;24;8;24;4
questioning;11;1;56;22;56;11
wisdom;6;1;33;12;33;6
courts;6;1;30;12;30;6
rejection;9;1;42;18;42;9
letters;7;1;28;14;28;7
discouraging;12;1;65;24;65;12
tried;5;1;22;10;22;5
swim;4;1;23;8;23;4
referendum;10;1;48;20;48;10
steep;5;1;21;10;21;5
learning;8;1;38;16;38;8
curve;5;1;29;10;29;5
riding;6;1;32;12;32;6
unicycle;8;1;44;16;44;8
stimulus;8;1;44;16;44;8
everybody;9;1;51;18;51;9
looses;6;1;27;12;27;6
custody;7;1;38;14;38;7
battles;7;1;32;14;32;7
garbage;7;1;38;14;38;7
abandoned;9;1;43;18;43;9
mine;4;1;18;8;18;4
employee;8;1;39;16;39;8
recruitment;11;1;50;22;50;11
lottery;7;1;31;14;31;7
picket;6;1;32;12;32;6
line;4;1;18;8;18;4
gives;5;1;28;10;28;5
chills;6;1;33;12;33;6
