word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
prison ;7;1;40;14;40;7
prize ;6;1;39;12;39;6
problem ;8;1;51;16;51;8
problems ;9;1;56;18;56;9
professor ;10;1;63;20;63;10
profit ;7;1;44;14;44;7
proposal ;9;1;52;18;52;9
proprietor ;11;1;70;22;70;11
protect ;8;1;49;16;49;8
protesters ;11;1;69;22;69;11
provide ;8;1;50;16;50;8
provided ;9;1;55;18;55;9
provinces ;10;1;58;20;58;10
psychiatrist ;13;1;69;26;69;13
psychology ;11;1;67;22;67;11
public ;7;1;39;14;39;7
published ;10;1;54;20;54;10
pumping ;8;1;51;16;51;8
punishment ;11;1;61;22;61;11
quacks ;7;1;39;14;39;7
quakes ;7;1;41;14;41;7
quarter ;8;1;52;16;52;8
questioning ;12;1;68;24;68;12
quickly ;8;1;51;16;51;8
quit ;5;1;32;10;32;5
quite ;6;1;38;12;38;6
quota ;6;1;35;12;35;6
race ;5;1;28;10;28;5
racketball ;11;1;59;22;59;11
raged ;6;1;37;12;37;6
raindrops ;10;1;55;20;55;10
raise ;6;1;33;12;33;6
rapidly ;8;1;48;16;48;8
rationale ;10;1;52;20;52;10
rattle ;7;1;43;14;43;7
reach ;6;1;31;12;31;6
really ;7;1;46;14;46;7
receipts ;9;1;53;18;53;9
recruitment ;12;1;75;24;75;12
rectangular ;12;1;70;24;70;12
recycling ;10;1;61;20;61;10
redouble ;9;1;55;18;55;9
redress ;8;1;51;16;51;8
referendum ;11;1;73;22;73;11
refuse ;7;1;47;14;47;7
registration ;13;1;74;26;74;13
rejection ;10;1;56;20;56;10
relations ;10;1;55;20;55;10
religion ;9;1;54;18;54;9
reluctant ;10;1;58;20;58;10
rent ;5;1;32;10;32;5
require ;8;1;54;16;54;8
requires ;9;1;59;18;59;9
restaurant ;11;1;62;22;62;11
result ;7;1;47;14;47;7
results ;8;1;52;16;52;8
return ;7;1;47;14;47;7
rich ;5;1;27;10;27;5
rid ;4;1;25;8;25;4
ridiculous ;11;1;64;22;64;11
riding ;7;1;41;14;41;7
rife ;5;1;33;10;33;5
rings ;6;1;37;12;37;6
risen ;6;1;35;12;35;6
roads ;6;1;33;12;33;6
robin ;6;1;32;12;32;6
rocks ;6;1;36;12;36;6
roman ;6;1;35;12;35;6
ropes ;6;1;38;12;38;6
rover ;6;1;43;12;43;6
rules ;6;1;41;12;41;6
running ;8;1;47;16;47;8
runs ;5;1;32;10;32;5
sad ;4;1;20;8;20;4
saddles ;8;1;43;16;43;8
safe ;5;1;28;10;28;5
safety ;7;1;42;14;42;7
salesmen ;9;1;51;18;51;9
sam ;4;1;23;8;23;4
sample ;7;1;42;14;42;7
santa ;6;1;27;12;27;6
saturday ;9;1;51;18;51;9
saturn ;7;1;40;14;40;7
saving ;7;1;39;14;39;7
says ;5;1;28;10;28;5
scene ;6;1;33;12;33;6
scheduling ;11;1;61;22;61;11
schools ;8;1;42;16;42;8
scratch ;8;1;40;16;40;8
season ;7;1;35;14;35;7
seasoned ;9;1;46;18;46;9
seasons ;8;1;40;16;40;8
seat ;5;1;27;10;27;5
second ;7;1;37;14;37;7
security ;9;1;56;18;56;9
seems ;6;1;38;12;38;6
seen ;5;1;29;10;29;5
sees ;5;1;30;10;30;5
seminars ;9;1;50;18;50;9
sends ;6;1;33;12;33;6
sentence ;9;1;49;18;49;9
service ;8;1;49;16;49;8
services ;9;1;54;18;54;9
shack ;6;1;28;12;28;6
shall ;6;1;32;12;32;6
sheds ;6;1;32;12;32;6
ship ;5;1;26;10;26;5
shirts ;7;1;39;14;39;7
shivering ;10;1;58;20;58;10
short ;6;1;35;12;35;6
shoulders ;10;1;59;20;59;10
shouting ;9;1;50;18;50;9
shrine ;7;1;38;14;38;7
sick ;5;1;27;10;27;5
sides ;6;1;33;12;33;6
sign ;5;1;29;10;29;5
silver ;7;1;46;14;46;7
sing ;5;1;29;10;29;5
sister ;7;1;42;14;42;7
sit ;4;1;23;8;23;4
size ;5;1;30;10;30;5
skate ;6;1;33;12;33;6
skimmed ;8;1;50;16;50;8
slip ;5;1;30;10;30;5
slippery ;9;1;58;18;58;9
slow ;5;1;31;10;31;5
snake ;6;1;31;12;31;6
snow ;5;1;28;10;28;5
socket ;7;1;40;14;40;7
sold ;5;1;30;10;30;5
sons ;5;1;27;10;27;5
soon ;5;1;27;10;27;5
sound ;6;1;34;12;34;6
sounds ;7;1;39;14;39;7
space ;6;1;31;12;31;6
spaghetti ;10;1;54;20;54;10
speak ;6;1;33;12;33;6
spectacular ;12;1;65;24;65;12
speech ;7;1;38;14;38;7
speeding ;9;1;52;18;52;9
spilled ;8;1;48;16;48;8
spoonful ;9;1;54;18;54;9
sport ;6;1;38;12;38;6
spot ;5;1;30;10;30;5
squander ;9;1;52;18;52;9
stability ;10;1;53;20;53;10
stage ;6;1;35;12;35;6
starlight ;10;1;57;20;57;10
statement ;10;1;57;20;57;10
stay ;5;1;29;10;29;5
steep ;6;1;37;12;37;6
step ;5;1;31;10;31;5
sticker ;8;1;47;16;47;8
stiff ;6;1;37;12;37;6
stimulus ;9;1;57;18;57;9
stock ;6;1;34;12;34;6
stop ;5;1;30;10;30;5
store ;6;1;38;12;38;6
strained ;9;1;48;18;48;9
strangers ;10;1;60;20;60;10
streets ;8;1;50;16;50;8
stupid ;7;1;41;14;41;7
style ;6;1;40;12;40;6
subdivisions ;13;1;67;26;67;13
subjects ;9;1;49;18;49;9
subtraction ;12;1;62;24;62;12
suburbs ;8;1;46;16;46;8
succeed ;8;1;45;16;45;8
such ;5;1;27;10;27;5
sucker ;7;1;44;14;44;7
suggests ;9;1;58;18;58;9
suite ;6;1;36;12;36;6
sum ;4;1;28;8;28;4
summit ;7;1;46;14;46;7
sun ;4;1;24;8;24;4
sunday ;7;1;39;14;39;7
sunny ;6;1;36;12;36;6
sunset ;7;1;41;14;41;7
super ;6;1;40;12;40;6
superman ;9;1;54;18;54;9
sure ;5;1;34;10;34;5
surgery ;8;1;58;16;58;8
swamp ;6;1;35;12;35;6
sweatshirt ;11;1;59;22;59;11
swim ;5;1;31;10;31;5
sword ;6;1;37;12;37;6
syllabus ;9;1;52;18;52;9
sympathy ;9;1;54;18;54;9
tabletop ;9;1;49;18;49;9
taking ;7;1;38;14;38;7
talking ;8;1;45;16;45;8
tape ;5;1;28;10;28;5
taste ;6;1;33;12;33;6
taxation ;9;1;44;18;44;9
teaching ;9;1;45;18;45;9
tell ;5;1;34;10;34;5
temperament ;12;1;74;24;74;12
tennis ;7;1;37;14;37;7
tests ;6;1;36;12;36;6
thank ;6;1;29;12;29;6
thigh ;6;1;32;12;32;6
thin ;5;1;25;10;25;5
thinking ;9;1;47;18;47;9
thorough ;9;1;53;18;53;9
thoroughly ;11;1;68;22;68;11
those ;6;1;33;12;33;6
thousand ;9;1;45;18;45;9
tire ;5;1;32;10;32;5
toes ;5;1;30;10;30;5
together ;9;1;56;18;56;9
toil ;5;1;30;10;30;5
top ;4;1;25;8;25;4
toss ;5;1;29;10;29;5
touchdown ;10;1;53;20;53;10
tower ;6;1;39;12;39;6
traditional ;12;1;61;24;61;12
traffic ;8;1;46;16;46;8
train ;6;1;32;12;32;6
trains ;7;1;37;14;37;7
transaction ;12;1;58;24;58;12
transit ;8;1;43;16;43;8
travel ;7;1;45;14;45;7
treasure ;9;1;56;18;56;9
treasurer ;10;1;64;20;64;10
treasury ;9;1;58;18;58;9
treat ;6;1;36;12;36;6
tree ;5;1;34;10;34;5
tried ;6;1;37;12;37;6
triple ;7;1;45;14;45;7
trouble ;8;1;50;16;50;8
trucks ;7;1;44;14;44;7
tumor ;6;1;42;12;42;6
turfed ;7;1;47;14;47;7
turn ;5;1;33;10;33;5
turtleneck ;11;1;68;22;68;11
unacceptable ;13;1;65;26;65;13
unavailable ;12;1;60;24;60;12
understood ;11;1;64;22;64;11
underwent ;10;1;60;20;60;10
unfortunate ;12;1;70;24;70;12
unicycle ;9;1;52;18;52;9
union ;6;1;32;12;32;6
unions ;7;1;37;14;37;7
universally ;12;1;74;24;74;12
universities ;13;1;75;26;75;13
until ;6;1;36;12;36;6
use ;4;1;26;8;26;4
user ;5;1;34;10;34;5
usually ;8;1;51;16;51;8
valid ;6;1;34;12;34;6
validated ;10;1;53;20;53;10
valium ;7;1;44;14;44;7
vanilla ;8;1;42;16;42;8
ventilation ;12;1;64;24;64;12
verbs ;6;1;38;12;38;6
victims ;8;1;47;16;47;8
video ;6;1;36;12;36;6
visited ;8;1;46;16;46;8
voice ;6;1;35;12;35;6
vote ;5;1;33;10;33;5
voters ;7;1;46;14;46;7
wallet ;7;1;42;14;42;7
war ;4;1;24;8;24;4
warranty ;9;1;52;18;52;9
waves ;6;1;35;12;35;6
wear ;5;1;30;10;30;5
web ;4;1;23;8;23;4
week ;5;1;32;10;32;5
weekends ;9;1;52;18;52;9
weeping ;8;1;48;16;48;8
well ;5;1;34;10;34;5
went ;5;1;30;10;30;5
while ;6;1;34;12;34;6
whole ;6;1;35;12;35;6
why ;4;1;25;8;25;4
wider ;6;1;37;12;37;6
willows ;8;1;48;16;48;8
windy ;6;1;35;12;35;6
winner ;7;1;40;14;40;7
winners ;8;1;45;16;45;8
winter ;7;1;42;14;42;7
wisdom ;7;1;41;14;41;7
wishful ;8;1;47;16;47;8
withdrawal ;11;1;57;22;57;11
witnesses ;10;1;55;20;55;10
women ;6;1;37;12;37;6
wonderful ;10;1;63;20;63;10
wore ;5;1;33;10;33;5
working ;8;1;49;16;49;8
worm ;5;1;35;10;35;5
worry ;6;1;43;12;43;6
worth ;6;1;36;12;36;6
writing ;8;1;48;16;48;8
wrote ;6;1;39;12;39;6
yap ;4;1;24;8;24;4
year ;5;1;32;10;32;5
years ;6;1;37;12;37;6
yes ;4;1;27;8;27;4
yet ;4;1;28;8;28;4
young ;6;1;40;12;40;6
zoom ;5;1;33;10;33;5
