word;Nb_char (C_w);Freq (F_w);Nb_scan (S_w);Nb_act;S_w x F_w;C_w x F_w
return;6;1;27;12;27;6
rich;4;1;21;8;21;4
rid;3;1;16;6;16;3
ridiculous;10;1;56;20;56;10
riding;6;1;32;12;32;6
rife;4;1;19;8;19;4
rings;5;1;26;10;26;5
risen;5;1;22;10;22;5
roads;5;1;24;10;24;5
robin;5;1;25;10;25;5
rocks;5;1;28;10;28;5
roman;5;1;23;10;23;5
ropes;5;1;24;10;24;5
rover;5;1;25;10;25;5
rules;5;1;26;10;26;5
running;7;1;36;14;36;7
runs;4;1;21;8;21;4
sad;3;1;15;6;15;3
saddles;7;1;35;14;35;7
safe;4;1;18;8;18;4
safety;6;1;28;12;28;6
salesmen;8;1;36;16;36;8
sam;3;1;15;6;15;3
sample;6;1;31;12;31;6
santa;5;1;20;10;20;5
saturday;8;1;41;16;41;8
saturn;6;1;28;12;28;6
saving;6;1;33;12;33;6
says;4;1;21;8;21;4
scene;5;1;21;10;21;5
scheduling;10;1;54;20;54;10
schools;7;1;35;14;35;7
scratch;7;1;34;14;34;7
season;6;1;25;12;25;6
seasoned;8;1;34;16;34;8
seasons;7;1;30;14;30;7
seat;4;1;15;8;15;4
second;6;1;28;12;28;6
security;8;1;41;16;41;8
seems;5;1;22;10;22;5
seen;4;1;15;8;15;4
sees;4;1;16;8;16;4
seminars;8;1;37;16;37;8
sends;5;1;23;10;23;5
sentence;8;1;31;16;31;8
service;7;1;35;14;35;7
services;8;1;40;16;40;8
shack;5;1;28;10;28;5
shall;5;1;26;10;26;5
sheds;5;1;24;10;24;5
ship;4;1;22;8;22;4
shirts;6;1;28;12;28;6
shivering;9;1;47;18;47;9
short;5;1;22;10;22;5
shoulders;9;1;46;18;46;9
shouting;8;1;40;16;40;8
shrine;6;1;27;12;27;6
sick;4;1;24;8;24;4
sides;5;1;24;10;24;5
sign;4;1;21;8;21;4
silver;6;1;32;12;32;6
sing;4;1;21;8;21;4
sister;6;1;26;12;26;6
sit;3;1;13;6;13;3
size;4;1;21;8;21;4
skate;5;1;23;10;23;5
skimmed;7;1;39;14;39;7
slip;4;1;23;8;23;4
slippery;8;1;45;16;45;8
slow;4;1;22;8;22;4
snake;5;1;24;10;24;5
snow;4;1;20;8;20;4
socket;6;1;29;12;29;6
sold;4;1;21;8;21;4
sons;4;1;18;8;18;4
soon;4;1;17;8;17;4
sound;5;1;26;10;26;5
sounds;6;1;31;12;31;6
space;5;1;25;10;25;5
spaghetti;9;1;42;18;42;9
speak;5;1;27;10;27;5
spectacular;11;1;56;22;56;11
speech;6;1;29;12;29;6
speeding;8;1;40;16;40;8
spilled;7;1;38;14;38;7
spoonful;8;1;43;16;43;8
sport;5;1;24;10;24;5
spot;4;1;19;8;19;4
squander;8;1;42;16;42;8
stability;9;1;45;18;45;9
stage;5;1;22;10;22;5
starlight;9;1;43;18;43;9
statement;9;1;34;18;34;9
stay;4;1;19;8;19;4
steep;5;1;21;10;21;5
step;4;1;18;8;18;4
sticker;7;1;35;14;35;7
stiff;5;1;25;10;25;5
stimulus;8;1;44;16;44;8
stock;5;1;26;10;26;5
stop;4;1;19;8;19;4
store;5;1;20;10;20;5
strained;8;1;35;16;35;8
strangers;9;1;41;18;41;9
streets;7;1;27;14;27;7
stupid;6;1;33;12;33;6
style;5;1;24;10;24;5
subdivisions;12;1;66;24;66;12
subjects;8;1;44;16;44;8
subtraction;11;1;53;22;53;11
suburbs;7;1;43;14;43;7
succeed;7;1;36;14;36;7
such;4;1;23;8;23;4
sucker;6;1;34;12;34;6
suggests;8;1;42;16;42;8
suite;5;1;23;10;23;5
sum;3;1;18;6;18;3
summit;6;1;32;12;32;6
sun;3;1;16;6;16;3
sunday;6;1;33;12;33;6
sunny;5;1;27;10;27;5
sunset;6;1;27;12;27;6
super;5;1;27;10;27;5
superman;8;1;41;16;41;8
sure;4;1;20;8;20;4
surgery;7;1;39;14;39;7
swamp;5;1;29;10;29;5
sweatshirt;10;1;45;20;45;10
swim;4;1;23;8;23;4
sword;5;1;27;10;27;5
syllabus;8;1;47;16;47;8
sympathy;8;1;44;16;44;8
tabletop;8;1;37;16;37;8
taking;6;1;31;12;31;6
talking;7;1;37;14;37;7
tape;4;1;17;8;17;4
taste;5;1;18;10;18;5
taxation;8;1;35;16;35;8
teaching;8;1;37;16;37;8
tell;4;1;18;8;18;4
temperament;11;1;47;22;47;11
tennis;6;1;24;12;24;6
tests;5;1;19;10;19;5
thank;5;1;24;10;24;5
thigh;5;1;25;10;25;5
thin;4;1;17;8;17;4
thinking;8;1;41;16;41;8
thorough;8;1;40;16;40;8
thoroughly;10;1;53;20;53;10
those;5;1;20;10;20;5
thousand;8;1;38;16;38;8
tire;4;1;16;8;16;4
toes;4;1;15;8;15;4
together;8;1;33;16;33;8
toil;4;1;18;8;18;4
top;3;1;14;6;14;3
toss;4;1;17;8;17;4
touchdown;9;1;46;18;46;9
tower;5;1;22;10;22;5
traditional;11;1;49;22;49;11
traffic;7;1;35;14;35;7
train;5;1;21;10;21;5
trains;6;1;26;12;26;6
transaction;11;1;47;22;47;11
transit;7;1;29;14;29;7
travel;6;1;29;12;29;6
treasure;8;1;35;16;35;8
treasurer;9;1;40;18;40;9
treasury;8;1;39;16;39;8
treat;5;1;18;10;18;5
tree;4;1;14;8;14;4
tried;5;1;22;10;22;5
triple;6;1;29;12;29;6
trouble;7;1;35;14;35;7
trucks;6;1;34;12;34;6
tumor;5;1;25;10;25;5
turfed;6;1;30;12;30;6
turn;4;1;19;8;19;4
turtleneck;10;1;48;20;48;10
unacceptable;12;1;60;24;60;12
unavailable;11;1;58;22;58;11
understood;10;1;47;20;47;10
underwent;9;1;42;18;42;9
unfortunate;11;1;50;22;50;11
unicycle;8;1;44;16;44;8
union;5;1;24;10;24;5
unions;6;1;29;12;29;6
universally;11;1;60;22;60;11
universities;12;1;58;24;58;12
until;5;1;25;10;25;5
use;3;1;15;6;15;3
user;4;1;20;8;20;4
usually;7;1;42;14;42;7
valid;5;1;29;10;29;5
validated;9;1;45;18;45;9
valium;6;1;36;12;36;6
vanilla;7;1;37;14;37;7
ventilation;11;1;49;22;49;11
verbs;5;1;28;10;28;5
victims;7;1;38;14;38;7
video;5;1;26;10;26;5
visited;7;1;35;14;35;7
voice;5;1;26;10;26;5
vote;4;1;18;8;18;4
voters;6;1;28;12;28;6
wallet;6;1;29;12;29;6
war;3;1;16;6;16;3
warranty;8;1;39;16;39;8
waves;5;1;27;10;27;5
wear;4;1;19;8;19;4
web;3;1;17;6;17;3
week;4;1;21;8;21;4
weekends;8;1;39;16;39;8
weeping;7;1;36;14;36;7
well;4;1;22;8;22;4
went;4;1;17;8;17;4
while;5;1;26;10;26;5
whole;5;1;25;10;25;5
why;3;1;19;6;19;3
wider;5;1;26;10;26;5
willows;7;1;40;14;40;7
windy;5;1;29;10;29;5
winner;6;1;28;12;28;6
winners;7;1;33;14;33;7
winter;6;1;27;12;27;6
wisdom;6;1;33;12;33;6
wishful;7;1;41;14;41;7
withdrawal;10;1;52;20;52;10
witnesses;9;1;40;18;40;9
women;5;1;24;10;24;5
wonderful;9;1;48;18;48;9
wore;4;1;19;8;19;4
working;7;1;40;14;40;7
worm;4;1;22;8;22;4
worry;5;1;28;10;28;5
worth;5;1;24;10;24;5
writing;7;1;36;14;36;7
wrote;5;1;22;10;22;5
yap;3;1;18;6;18;3
year;4;1;19;8;19;4
years;5;1;24;10;24;5
yes;3;1;15;6;15;3
yet;3;1;13;6;13;3
young;5;1;29;10;29;5
zoom;4;1;22;8;22;4
